0.62219,0.68772
0.5754,0.68772
0.57418,0.68772
0.57321,0.68772
0.57187,0.68772
0.57276,0.68772
0.69344,0.693
0.66177,0.693
0.57127,0.693
0.56975,0.693
0.56826,0.693
0.56698,0.693
0.56929,0.693
0.6205,0.693
0.693,0.693
0.64859,0.693
0.56698,0.693
0.57034,0.693
0.6466,0.693
0.69896,0.69896
1.616,1.5841
2.5453,1.5841
0.63337,1.5841
0.63117,1.5841
0.62764,1.5841
0.62717,1.5841
0.64307,1.5841
0.78171,1.5841
0.71429,1.5841
0.63011,1.5841
0.63026,1.5841
0.62905,1.5841
0.62945,1.5841
0.68474,1.5841
0.7639,1.5841
0.71389,1.5841
0.62963,1.5841
0.62848,1.5841
0.62736,1.5841
0.71895,1.5841
3.5481,3.0415
1.0965,3.0415
2.4455,3.0415
0.7423,3.0415
2.8066,3.0415
0.75791,3.0415
1.4539,3.0415
0.83225,3.0415
1.3079,3.0415
0.33927,3.0415
3.2057,3.0868
1.6817,3.0868
1.1002,3.0868
0.30703,3.0868
0.35265,3.0868
1.341,3.0868
1.3145,3.0868
1.9651,3.0868
3.1904,3.0868
3.881,3.0868
1.9397,2.6159
1.0014,2.6159
0.60751,2.6159
2.3277,2.6159
2.0421,2.6159
1.7439,2.6159
1.3423,2.6159
1.1296,2.6159
1.3479,2.6159
0.29491,2.6159
0.59115,2.6159
0.48284,2.6159
2.6159,2.6159
0.54566,2.6159
1.5989,2.6159
2.327,2.6159
1.3569,2.6159
3.4334,2.6159
0.45137,0.61893
0.49225,0.61893
0.25128,0.61893
0.26498,0.61893
0.39905,0.61893
0.40436,0.61893
0.38068,0.61893
0.54383,0.61893
0.53534,0.61893
0.31023,0.61893
0.58035,0.61893
0.31477,0.61893
0.54109,0.61893
0.579,0.61893
0.45678,0.61893
0.52276,0.61893
0.34454,0.61893
0.5813,0.61893
0.67278,0.61893
0.54785,0.61893
0.53639,0.61893
0.57801,0.61893
0.557,0.61893
0.36322,0.61893
0.58612,0.61893
0.59328,0.61893
0.53914,0.61893
0.61893,0.61893
0.57404,0.61893
0.57376,0.61893
0.35991,0.61893
0.58707,0.61893
0.6803,0.6803
0.67751,0.6803
0.59104,0.6803
2.2547,2.0505
1.0684,2.0505
1.3574,2.0505
2.0505,2.0505
1.5228,2.0505
1.86,2.0505
2.3031,2.0505
1.1994,2.0505
1.5556,2.0505
0.67446,2.0505
1.4992,2.0505
0.46034,2.0505
1.4838,2.0505
0.64157,2.0505
0.91467,2.0505
0.6434,2.0505
0.54844,2.0505
0.77801,2.0505
0.68926,2.0505
0.45898,2.0505
0.52788,2.0505
3.8085,2.2562
0.65218,2.2562
0.46871,2.2562
2.5306,2.2562
2.2562,2.2562
1.3928,2.2431
1.6099,2.2431
0.82952,2.2431
0.90083,2.2431
0.68547,2.2431
0.69828,2.2431
0.88596,2.2431
0.75857,2.2431
0.85428,2.2431
0.45276,2.2431
0.26746,2.2431
0.68086,2.2431
2.1233,2.2431
0.76528,2.2431
1.013,2.2431
2.0114,2.2431
2.2431,2.2431
2.1914,2.2431
0.54456,2.2431
0.30395,2.2431
0.54092,2.2431
3.7097,2.2431
1.358,2.2431
0.3382,2.2431
0.48431,2.2431
0.47411,2.2431
0.5056,2.2431
0.6331,2.2431
1.1454,2.2431
2.0679,2.2431
2.3888,2.2431
0.25401,2.2431
0.58168,2.2431
0.3935,2.2431
4.1192,2.2431
0.84194,0.84194
0.56126,0.56126
0.17421,0.46241
0.46241,0.46241
0.13677,0.45142
0.36102,0.45142
0.2493,0.45142
0.37321,0.45142
0.25761,0.45142
0.18089,0.45142
0.29331,0.45142
0.18058,0.45142
0.41485,0.45142
0.24673,0.45142
0.2357,0.45142
0.38954,0.45142
0.1093,0.45142
0.44965,0.45142
0.45142,0.45142
0.25359,0.45142
0.35208,0.45142
0.09316,0.45142
0.33836,0.45142
0.31249,0.45142
0.31111,0.45142
0.43996,0.45142
0.10902,0.45142
0.29003,0.45142
0.33887,0.45142
0.18626,0.45142
0.41517,0.45142
0.55939,0.55939
0.25702,0.55939
0.37888,0.55939
0.53235,0.55939
0.45061,0.55939
0.26324,0.55939
0.83614,0.83614
1.7884,0.83614
0.3321,0.83614
0.78155,0.83614
0.39469,0.83614
0.76946,0.83614
0.2367,0.83614
0.51932,0.83614
0.36798,0.83614
0.56377,0.83614
0.45408,0.83614
0.67119,0.83614
0.48093,0.83614
0.46968,0.83614
0.87522,0.87522
0.33259,0.87522
0.57062,0.87522
3.3066,0.87522
0.30708,0.87522
0.65074,0.87522
0.32377,0.87522
0.59827,0.87522
0.64642,0.87522
0.66486,0.87522
0.39822,0.87522
0.25037,0.87522
0.49753,0.87522
0.37485,0.87522
4.504,2.8022
1.4139,2.8022
0.67913,2.8022
0.91511,2.8022
0.78139,2.8022
0.34257,2.8022
0.58435,2.8022
0.39225,2.8022
0.41162,2.8022
2.9264,2.8022
0.43891,2.8022
0.46336,2.8022
2.8022,2.8022
2.0726,2.8022
0.61854,2.8022
0.32343,2.8022
0.33912,2.8022
0.78446,2.8022
0.44501,2.8022
0.34515,2.8022
2.5878,2.8022
5.1804,2.8022
1.3199,2.8022
0.42463,2.8022
2.8342,2.8022
0.38796,1.7288
0.73475,1.7288
0.40868,1.7288
0.33817,1.7288
1.7288,1.7288
1.2885,1.2885
0.31855,0.67452
0.64839,0.67452
0.2466,0.67452
0.29367,0.67452
0.29438,0.67452
0.0841,0.67452
0.4259,0.67452
0.17011,0.67452
0.41547,0.67452
0.062726,0.67452
0.31678,0.67452
0.13975,0.67452
0.42405,0.67452
0.25728,0.67452
0.19271,0.67452
0.47789,0.67452
0.19798,0.67452
0.4768,0.67452
0.67452,0.67452
0.11197,0.67452
0.33704,0.67452
0.52997,0.67452
0.37718,0.67452
0.68153,0.67813
0.55062,0.67813
0.20117,0.67813
0.45117,0.67813
0.42809,0.67813
0.31969,0.67813
2.2074,0.67813
0.43464,0.67813
0.22318,0.67813
0.50654,0.67813
0.36174,0.67813
0.61351,0.67813
0.39537,0.67813
0.30977,0.67813
0.56551,0.67813
0.57741,0.67813
0.50653,0.67813
0.49037,0.67813
0.64345,0.67813
0.58247,0.67813
1.3763,1.3763
0.72507,1.3763
0.3739,1.3763
3.3545,3.3545
0.88515,3.3545
0.87155,3.3545
2.5051,3.3545
0.64897,3.3545
0.67173,3.3545
1.1392,3.3545
3.5333,3.3713
3.3713,3.3713
0.76183,3.3713
0.83046,3.3713
0.74921,3.3713
0.74815,3.3713
1.2774,3.3713
4.6359,3.3713
0.72894,2.8217
0.75348,2.8217
0.67325,2.8217
0.67055,2.8217
0.74762,2.8217
0.66958,2.8217
2.0487,2.8217
2.8217,2.8217
1.4956,2.7306
0.52054,2.7306
1.3676,2.7306
0.95702,2.7306
0.94262,2.7306
1.5637,2.7306
0.74551,2.7306
1.5,2.7306
0.80121,2.7306
2.3402,2.7306
0.56396,2.7306
0.79443,2.7306
1.3638,2.7306
0.81595,2.7306
1.375,2.7306
1.0121,2.7306
0.97732,2.7306
1.9459,2.7306
1.2301,2.7306
2.7306,2.7306
3.6894,2.7306
2.4435,2.7306
5.7831,2.7306
0.55112,2.7306
1.261,2.7306
0.5816,2.7306
1.4291,2.7306
0.56577,2.7306
1.1816,2.7306
0.85895,2.7306
0.67073,2.7306
